source_file,rep_num,vowel_num,base_vowel,const_ctx,base_transcription,annotator,vowel.text,vowel.xmin,vowel.xmax,rep.text,rep.xmin,rep.xmax,forest.f1,forest.f2,praat.f1,praat.f2,forest.f1_z,forest.f2_z,praat.f1_z,praat.f2_z
b013_148,1,3,ʊ,ɾ_m,ɪɾʊmɛɾʊm,sr,ʊ,1.1142025418972528,1.2818822973370239,ɪɾˈʊmɛɾʊm,0.515641429114492,1.526433161465836,462,956,541.097,994.278,-0.5345858063535607,-1.660379227045604,-0.2242408268001773,-1.8150696820791397
b013_148,2,1,ʊ,ɾ_m,ɪɾʊmɛɾʊm,sr,ˈʊ,2.233307475578994,2.3627764343740787,ɪɾˈʊmɛɾʊm,2.0380910785781414,2.926870544955848,399,1025,523.921,1131.705,-1.0437675119822187,-1.4677271802899972,-0.3656690575735953,-1.4115093507793532
b013_148,2,2,ɛ,m_ɾ,ɪɾʊmɛɾʊm,sr,ɛ,2.4685451961174074,2.5772767019806064,ɪɾˈʊmɛɾʊm,2.0380910785781414,2.926870544955848,450,1858,509.931,1907.516,-0.6315727979018765,0.8580576740204453,-0.48086357017956505,0.8666932163000343
b013_148,2,3,ʊ,ɾ_m,ɪɾʊmɛɾʊm,sr,ʊ,2.6141748886737903,2.7279506396543542,ɪɾˈʊmɛɾʊm,2.0380910785781414,2.926870544955848,471,900,534.876,1382.79,-0.4618455626923238,-1.816734511368995,-0.2754649199325386,-0.6741873850491328
b013_152,2,1,ɐ,p_n,ɐeɭpɐnk,ad,ɐ,2.488153225358733,2.636552652015208,#ɐeɭˈpɐnk#,2.040849988982833,3.0343894128389493,772,1465,795.015,1479.341,1.9709114753112646,-0.23922137489192427,1.866535459967691,-0.39066119625562284
b013_152,2,1,ɐ,p_n,ɐɭpɐnk,sr,ˈɐ,2.4867993877265073,2.63588291845888,ɐɭpˈɐnk,2.040319619193167,3.015111278472601,768,1445,795.015,1479.341,1.9385824781284928,-0.29506254786456393,1.866535459967691,-0.39066119625562284
b013_155,1,1,ʊ,ɭ_k,ɐɭʊkəɹɐɭʊkəɹ,ad,ˈʊ,0.8533157846971455,0.9280714753294215,#ɐˈɭʊkəɹɐɭʊkəɹ#,0.6181970802891806,1.850460238776053,429,941,513.62,1031.375,-0.8013000331114292,-1.7022601067750838,-0.45048811935730465,-1.7061327365718655
b013_155,1,2,ə,k_ɹ,ɐɭʊkəɹɐɭʊkəɹ,ad,ə,1.0510566437889723,1.1029033324532929,#ɐˈɭʊkəɹɐɭʊkəɹ#,0.6181970802891806,1.850460238776053,492,1102,507.708,1142.296,-0.2921183274827711,-1.2527386643453344,-0.4991678876579828,-1.3804084210581478
b013_155,1,3,ɐ,ɹ_ɭ,ɐɭʊkəɹɐɭʊkəɹ,ad,ɐ,1.1921278664337513,1.309084350164893,#ɐˈɭʊkəɹɐɭʊkəɹ#,0.6181970802891806,1.850460238776053,546,1547,603.397,1648.149,0.1443231344846501,-0.010272565704101618,0.28874117000839217,0.10505079924784015
b013_155,1,4,ʊ,ɭ_k,ɐɭʊkəɹɐɭʊkəɹ,ad,ʊ,1.3790170930144414,1.4441268880812625,#ɐˈɭʊkəɹɐɭʊkəɹ#,0.6181970802891806,1.850460238776053,447,974,532.186,1095.812,-0.6558195457889554,-1.6101221713702283,-0.2976145438717845,-1.5169106981953868
b013_155,1,5,ə,k_ɹ,ɐɭʊkəɹɐɭʊkəɹ,ad,ə,1.5731407412692227,1.65513085357559,#ɐˈɭʊkəɹɐɭʊkəɹ#,0.6181970802891806,1.850460238776053,479,1190,523.444,1482.045,-0.3971875683267799,-1.0070375032657197,-0.3695967046438639,-0.3827207832666564
b013_155,2,1,ʊ,ɭ_k,ɐɭʊkəɹɐɭʊkəɹ,ad,ˈʊ,2.953921742596242,3.0205802859812234,#ɐˈɭʊkəɹɐɭʊkəɹ#,2.674238122519999,3.9223571842271032,504,898,539.353,1067.834,-0.19513133593445528,-1.822318628666259,-0.23860102908643988,-1.5990693056677567
b013_155,2,2,ə,k_ɹ,ɐɭʊkəɹɐɭʊkəɹ,ad,ə,3.1513819560196774,3.2104942492101327,#ɐˈɭʊkəɹɐɭʊkəɹ#,2.674238122519999,3.9223571842271032,469,1150,481.905,1188.402,-0.47801006128370976,-1.118719849210999,-0.7116313621949255,-1.245016157275136
b013_155,2,3,ɐ,ɹ_ɭ,ɐɭʊkəɹɐɭʊkəɹ,ad,ɐ,3.2721219591320967,3.395377378976024,#ɐˈɭʊkəɹɐɭʊkəɹ#,2.674238122519999,3.9223571842271032,524,1570,576.49,1655.662,-0.033486350020595586,0.05394478321443401,0.06718729218932021,0.1271130487989135
b013_155,2,4,ʊ,ɭ_k,ɐɭʊkəɹɐɭʊkəɹ,ad,ʊ,3.469582172555532,3.5475600912323024,#ɐˈɭʊkəɹɐɭʊkəɹ#,2.674238122519999,3.9223571842271032,465,926,551.982,970.583,-0.5103390584664818,-1.7441409865045634,-0.13461307342519707,-1.884651074746872
b013_155,2,5,ə,k_ɹ,ɐɭʊkəɹɐɭʊkəɹ,ad,ə,3.649434468858406,3.7160930122433875,#ɐˈɭʊkəɹɐɭʊkəɹ#,2.674238122519999,3.9223571842271032,471,1110,511.811,1284.384,-0.4618455626923238,-1.2304021951562785,-0.46538353560492446,-0.9631608615994963
b013_155,1,1,ʊ,ɭ_k,ɐɭʊkʊrɐɭʊkʊɹ,sr,ˈʊ,0.8503758268229893,0.9283264951041721,ɐɭˈʊkʊrɐɭʊkʊɹ,0.617005969262462,1.8739932174968694,443,996,513.62,1031.375,-0.6881485429717273,-1.5486968811003246,-0.45048811935730465,-1.7061327365718655
b013_155,1,2,ʊ,k_r,ɐɭʊkʊrɐɭʊkʊɹ,sr,ˈʊ,1.047740284811516,1.1101278040971578,ɐɭˈʊkʊrɐɭʊkʊɹ,0.617005969262462,1.8739932174968694,492,1102,507.708,1142.296,-0.2921183274827711,-1.2527386643453344,-0.4991678876579828,-1.3804084210581478
b013_155,1,3,ɐ,r_ɭ,ɐɭʊkʊrɐɭʊkʊɹ,sr,ɐ,1.199155002076264,1.306662997222529,ɐɭˈʊkʊrɐɭʊkʊɹ,0.617005969262462,1.8739932174968694,546,1547,603.397,1648.149,0.1443231344846501,-0.010272565704101618,0.28874117000839217,0.10505079924784015
b013_155,1,4,ʊ,ɭ_k,ɐɭʊkʊrɐɭʊkʊɹ,sr,ʊ,1.3719296179851517,1.4463689762235334,ɐɭˈʊkʊrɐɭʊkʊɹ,0.617005969262462,1.8739932174968694,457,1053,532.186,1095.812,-0.5749970528320256,-1.3895495381283016,-0.2976145438717845,-1.5169106981953868
b013_155,1,5,ʊ,k_ɹ,ɐɭʊkʊrɐɭʊkʊɹ,sr,ʊ,1.571562442351721,1.6922248333755443,ɐɭˈʊkʊrɐɭʊkʊɹ,0.617005969262462,1.8739932174968694,479,1300,508.974,1550.301,-0.3971875683267799,-0.6999110519162016,-0.48874356650293255,-0.18228408616056957
b013_155,2,1,ʊ,ɭ_k,ɐɭʊkʊrɐɭʊkʊɹ,sr,ˈʊ,2.9485917807150392,3.0228484837678935,ɐɭˈʊkʊrɐɭʊkʊɹ,2.6716638907844907,3.922379863358443,505,989,539.353,1067.834,-0.1870490866387623,-1.5682412916407484,-0.23860102908643988,-1.5990693056677567
b013_155,2,2,ʊ,k_r,ɐɭʊkʊrɐɭʊkʊɹ,sr,ʊ,3.1492170641099366,3.2095344505604686,ɐɭˈʊkʊrɐɭʊkʊɹ,2.6716638907844907,3.922379863358443,469,1150,481.905,1188.402,-0.47801006128370976,-1.118719849210999,-0.7116313621949255,-1.245016157275136
b013_155,2,3,ɐ,r_ɭ,ɐɭʊkʊrɐɭʊkʊɹ,sr,ɐ,3.291081934165523,3.4006613652598148,ɐɭˈʊkʊrɐɭʊkʊɹ,2.6716638907844907,3.922379863358443,514,1565,569.933,1692.026,-0.11430884297752544,0.03998448997127409,0.01319655457978899,0.2338975080928329
b013_155,2,4,ʊ,ɭ_k,ɐɭʊkʊrɐɭʊkʊɹ,sr,ʊ,3.4688537974132094,3.541482024998961,ɐɭˈʊkʊrɐɭʊkʊɹ,2.6716638907844907,3.922379863358443,480,994,545.403,1094.479,-0.3891053190310869,-1.5542809983975885,-0.1887849603754948,-1.5208251103678316
b013_155,2,5,ʊ,k_ɹ,ɐɭʊkʊrɐɭʊkʊɹ,sr,ʊ,3.6477941967925562,3.7165998858624305,ɐɭˈʊkʊrɐɭʊkʊɹ,2.6716638907844907,3.922379863358443,479,1070,511.811,1284.384,-0.3971875683267799,-1.3420845411015578,-0.46538353560492446,-0.9631608615994963
b013_162,1,1,ʊ,k_ʈ,kʊʈəkoɹə,ad,ˈʊ,0.5939718408173583,0.6911847609206127,#ˈkʊʈəkoɹə#,0.5092431493790016,1.423668876430929,480,1199,494.896,1230.287,-0.3891053190310869,-0.9819089754280319,-0.6046626764719698,-1.1220190426143228
b013_162,1,2,ə,ʈ_k,kʊʈəkoɹə,ad,ə,0.7999128718166753,0.8922908908486682,#ˈkʊʈəkoɹə#,0.5092431493790016,1.423668876430929,443,1354,474.78,1486.724,-0.6881485429717273,-0.5491398848900745,-0.7702990464206246,-0.36898069732901934
b013_162,2,1,o,k_ʈ,koʈəkoɹə,ad,ˈo,2.139912783285655,2.239988321469279,#ˈkoʈəkoɹə#,2.085014604585383,2.816152981765349,487,1267,499.024,1264.952,-0.33252957396123606,-0.792048987321057,-0.5706724728953122,-1.0202237703278936
b013_162,2,2,ə,ʈ_k,koʈəkoɹə,ad,ə,2.330517522421258,2.4026340045355465,#ˈkoʈəkoɹə#,2.085014604585383,2.816152981765349,429,1523,458.689,1531.467,-0.8013000331114292,-0.07728197327126922,-0.9027933210698487,-0.23759094201640663
b013_162,1,1,ʊ,k_t,kʊtəkʊɹə,sr,ˈʊ,0.5942488840876166,0.6850132530110226,kˈʊtəkʊɹə,0.5574744672841879,1.4489951618621626,481,1151,494.896,1230.287,-0.38102306973539396,-1.1159277905623672,-0.6046626764719698,-1.1220190426143228
b013_162,1,2,ə,t_k,kʊtəkʊɹə,sr,ə,0.7995945937880211,0.8819359369988866,kˈʊtəkʊɹə,0.5574744672841879,1.4489951618621626,450,1391,481.041,1585.086,-0.6315727979018765,-0.44583371489069107,-0.7187455908505048,-0.08013642868232208
b013_162,2,1,ʊ,k_t,kʊtəkʊɹə,sr,ˈʊ,2.1408125687824784,2.2235519983432033,kˈʊtəkʊɹə,2.085193285577769,2.8707329913273374,479,1232,494.84,1226.315,-0.3971875683267799,-0.8897710400231764,-0.6051237838848318,-1.133682992463499
b013_162,2,2,ə,t_k,kʊtəkʊɹə,sr,ə,2.33087110021335,2.3906273545082835,kˈʊtəkʊɹə,2.085193285577769,2.8707329913273374,439,1542,467.176,1558.549,-0.7204775401544993,-0.024232858947261536,-0.8329108458384793,-0.15806347730961118
b013_164,1,1,ɐ,k_ɾ,kɐɾət,ad,ˈɐ,0.5988920697307742,0.7602595525858988,#ˈkɐɾət#,0.5330446671634471,1.2915705732631444,704,1450,743.491,1452.107,1.4213185232041416,-0.28110225462140404,1.442283703891211,-0.4706350155387213
b013_164,1,2,ə,ɾ_t,kɐɾət,ad,ə,0.8529600214601194,0.9130436586934106,#ˈkɐɾət#,0.5330446671634471,1.2915705732631444,349,1685,387.997,1697.778,-1.447879976766868,0.37503152780711213,-1.4848755573201111,0.2507885049539763
b013_164,2,1,ɐ,k_ɾ,kɐɾət,ad,ˈɐ,2.0870698024587138,2.244911141352657,#ˈkɐɾət#,2.033156917157491,2.652830321704082,687,1415,741.22,1435.28,1.283920285177361,-0.37882430732352346,1.4235841514874834,-0.5200482290614025
b013_164,2,2,ə,ɾ_t,kɐɾət,ad,ə,2.3300025627316963,2.396256951897055,#ˈkɐɾət#,2.033156917157491,2.652830321704082,351,1677,401.499,1670.429,-1.431715478175482,0.3526950586180563,-1.3736992664547933,0.17047698319538562
b013_164,1,1,ɐ,k_ɾ,kɐɾɘt,sr,ˈɐ,0.5821085079580876,0.7597088993335448,kˈɐɾɘt,0.5313508440641166,1.3062889227302406,700,1444,743.427,1441.997,1.3889895260213698,-0.29785460651319595,1.441756723990798,-0.5003234679493888
b013_164,1,2,ɘ,ɾ_t,kɐɾɘt,sr,ɘ,0.7911479240871373,0.9129533045037093,kˈɐɾɘt,0.5313508440641166,1.3062889227302406,400,1655,431.904,1681.17,-1.0356852626865258,0.2912697683481526,-1.1233426434537577,0.20201839440636313
b013_164,2,1,ɐ,k_ɾ,kɐɾɘt,sr,ˈɐ,2.0887242079814956,2.240450659747903,kˈɐɾɘt,2.032278355389826,2.69330426843796,687,1415,741.22,1435.28,1.283920285177361,-0.37882430732352346,1.4235841514874834,-0.5200482290614025
b013_164,2,2,ɘ,ɾ_t,kɐɾɘt,sr,ɘ,2.269350936274838,2.392177111514311,kˈɐɾɘt,2.032278355389826,2.69330426843796,382,1624,433.964,1649.231,-1.1811657500089996,0.20471595024056113,-1.1063804779092046,0.1082281390607329
b013_170,1,1,i,n_p,nipənip,ad,ˈi,0.49216792334881515,0.6430540835482121,#ˈnipənip#,0.2687276308448136,1.2436453343218834,310,2205,333.784,2228.485,-1.7630876992988944,1.8269020250957437,-1.9312687032748939,1.8092325715720063
b013_170,1,2,ə,p_n,nipənip,ad,ə,0.7553986702184153,0.8251015159627021,#ˈnipənip#,0.2687276308448136,1.2436453343218834,421,1638,463.395,1690.958,-0.865958027476973,0.2438047713214089,-0.8640438302675837,0.23076127988565262
b013_170,1,3,i,n_p,nipənip,ad,i,0.8964444286656779,1.0206326738725815,#ˈnipənip#,0.2687276308448136,1.2436453343218834,370,2103,434.505,2157.727,-1.2781527415573153,1.5421120429352813,-1.1019258509385235,1.6014486432165127
b013_170,2,1,i,n_p,nipənip,ad,ˈi,1.9988923734417865,2.127090940712651,#ˈnipənip#,1.9242693268214326,2.8369665893319156,412,2135,428.626,2197.437,-0.9386982711382099,1.6314579196915047,-1.1503338952280513,1.7180587762756245
b013_170,2,2,ə,p_n,nipənip,ad,ə,2.231371864835966,2.2906876198418886,#ˈnipənip#,1.9242693268214326,2.8369665893319156,414,1522,442.45,1572.024,-0.922533772546824,-0.08007403191990121,-1.0365062367387792,-0.11849355681171345
b013_170,2,3,i,n_p,nipənip,ad,i,2.37392101799536,2.482985470748185,#ˈnipənip#,1.9242693268214326,2.8369665893319156,307,2262,364.351,2323.708,-1.7873344471859733,1.9860493680677667,-1.6795781624009367,2.088859030909397
b013_170,1,1,ɪ,n_p,nɪpɘnɪp,sr,ˈɪ,0.49253998692828066,0.6392673953336515,nˈɪpɘnɪp,0.2620780889093736,1.2440531507496715,310,2205,333.784,2228.485,-1.7630876992988944,1.8269020250957437,-1.9312687032748939,1.8092325715720063
b013_170,1,2,ɘ,p_n,nɪpɘnɪp,sr,ɘ,0.7544921048265526,0.8159486108568689,nˈɪpɘnɪp,0.2620780889093736,1.2440531507496715,424,1619,473.118,1679.747,-0.8417112795898941,0.1907556569974012,-0.7839840557094823,0.19783969334005447
b013_170,1,3,ɪ,n_p,nɪpɘnɪp,sr,ɪ,0.8966102750216589,1.011073017503123,nˈɪpɘnɪp,0.2620780889093736,1.2440531507496715,365,2122,435.115,2200.335,-1.3185639880357802,1.595161157259289,-1.096903073762709,1.72656887865803
b013_170,2,1,ɪ,n_p,nɪpɘnɪp,sr,ˈɪ,1.9991333042058652,2.125659465161061,nˈɪpɘnɪp,1.9165716891741342,2.8371248453980344,412,2135,430.432,2132.496,-0.9386982711382099,1.6314579196915047,-1.1354631811632634,1.5273567200935105
b013_170,2,2,ɘ,p_n,nɪpɘnɪp,sr,ɘ,2.2286255823521857,2.2901434744028153,nˈɪpɘnɪp,1.9165716891741342,2.8371248453980344,414,1522,442.45,1572.024,-0.922533772546824,-0.08007403191990121,-1.0365062367387792,-0.11849355681171345
b013_170,2,3,ɪ,n_p,nɪpɘnɪp,sr,ɪ,2.369841145123827,2.4837146896309608,nˈɪpɘnɪp,1.9165716891741342,2.8371248453980344,307,2262,364.351,2323.708,-1.7873344471859733,1.9860493680677667,-1.6795781624009367,2.088859030909397
b013_171,1,1,ɐ,t_k,ɐtɐkənk,ad,ɐ,1.1119015812710813,1.2434908730854966,#ɐˈtɐkənk#,0.7602596081871813,1.8328782053298949,823,1498,826.219,1492.277,2.383106189391607,-0.1470834394870688,2.1234710976629496,-0.35267407257764033
b013_171,1,2,ə,k_n,ɐtɐkənk,ad,ə,1.4126771054183165,1.4823420246141834,#ɐˈtɐkənk#,0.7602596081871813,1.8328782053298949,560,1675,581.477,1676.242,0.2574746246243519,0.3471109413207923,0.10825055411683732,0.18754710919570294
b013_171,2,1,ɐ,t_k,ɐtɐkənk,ad,ɐ,2.9046385212713752,3.0481771095630834,#ɐˈtɐkənk#,2.5447046369944393,3.599495778228964,707,1487,725.088,1496.559,1.4455652710912208,-0.17779608462202065,1.2907522803395561,-0.34009979431626775
b013_171,2,2,ə,k_n,ɐtɐkənk,ad,ə,3.1928031114024567,3.267834646191304,#ɐˈtɐkənk#,2.5447046369944393,3.599495778228964,503,1530,537.502,1560.514,-0.20321358523014826,-0.05773756273084534,-0.25384227589370567,-0.15229316979359142
b013_171,1,1,ɐ,t_k,ɐtɐkɛnk,sr,ˈɐ,1.1079149146100382,1.2565840334855005,ɐtˈɐkɛnk,0.7558099575400498,1.835888889346478,812,1482,816.669,1477.905,2.294201447138984,-0.19175637786518054,2.0448358156481525,-0.3948780723843782
b013_171,1,2,ɛ,k_n,ɐtɐkɛnk,sr,ɛ,1.4114487923123296,1.4820811787350956,ɐtˈɐkɛnk,0.7558099575400498,1.835888889346478,560,1675,581.477,1676.242,0.2574746246243519,0.3471109413207923,0.10825055411683732,0.18754710919570294
b013_171,2,1,ɐ,t_k,ɐtɐkɛnk,sr,ˈɐ,2.905037273247798,3.0383171752292926,ɐtˈɐkɛnk,2.54411324178208,3.6253256126686426,711,1486,731.271,1495.817,1.4778942682739926,-0.18058814327065262,1.341663479156047,-0.342278709419009
b013_171,2,2,ɛ,k_n,ɐtɐkɛnk,sr,ɛ,3.195829786661968,3.2631428684708035,ɐtˈɐkɛnk,2.54411324178208,3.6253256126686426,503,1530,545.304,1549.54,-0.20321358523014826,-0.05773756273084534,-0.18960013240894702,-0.18451879558534873
b013_172,1,1,ɐ,k_k,inkɐkəʈ,ad,ˈɐ,1.0517618341666517,1.2627084332838057,#inˈkɐkəʈ#,0.7233810458502573,1.7302704828733737,779,1331,801.438,1336.632,2.027487220381116,-0.6133572338086101,1.9194228334107317,-0.8097323490819321
b013_172,1,2,ə,k_ʈ,inkɐkəʈ,ad,ə,1.3953655729347993,1.514974469341433,#inˈkɐkəʈ#,0.7233810458502573,1.7302704828733737,465,1611,505.475,1651.599,-0.5103390584664818,0.16841918780834533,-0.5175545457458405,0.11518187351260824
b013_172,2,1,ɐ,k_k,enkɐkəʈ,ad,ˈɐ,2.637235387967261,2.8064238592072774,#enˈkɐkəʈ#,2.316878519347111,3.330007116358335,710,1406,734.07,1419.912,1.4698120189782997,-0.40395283516121133,1.3647106157381854,-0.5651770259602295
b013_172,2,2,ə,k_ʈ,enkɐkəʈ,ad,ə,2.9365688370842133,3.049694856315704,#enˈkɐkəʈ#,2.316878519347111,3.330007116358335,487,1685,507.829,1673.163,-0.33252957396123606,0.37503152780711213,-0.4981715662837641,0.17850549248230585
b013_172,1,1,ɐ,k_k,ɪnkɐkɘʈ,sr,ˈɐ,1.051784897356739,1.258581107468693,ɪnkˈɐkɘʈ,0.6718754698991305,1.7882937550096654,779,1331,801.438,1336.632,2.027487220381116,-0.6133572338086101,1.9194228334107317,-0.8097323490819321
b013_172,1,2,ɘ,k_ʈ,ɪnkɐkɘʈ,sr,ɘ,1.3937636934460813,1.5115924563317948,ɪnkˈɐkɘʈ,0.6718754698991305,1.7882937550096654,465,1611,505.475,1651.599,-0.5103390584664818,0.16841918780834533,-0.5175545457458405,0.11518187351260824
b013_172,2,1,ɐ,k_k,ɪnkɐkɘʈ,sr,ˈɐ,2.6372538391012172,2.803283283446769,ɪnkˈɐkɘʈ,2.309187128110312,3.3310592364786284,710,1406,734.07,1419.912,1.4698120189782997,-0.40395283516121133,1.3647106157381854,-0.5651770259602295
b013_172,2,2,ɘ,k_ʈ,ɪnkɐkɘʈ,sr,ɘ,2.9401014142638777,3.047002192975656,ɪnkˈɐkɘʈ,2.309187128110312,3.3310592364786284,487,1685,498.481,1688.105,-0.33252957396123606,0.37503152780711213,-0.5751435679878814,0.2223833219501791
b013_173,1,1,u,k_ɹ,eɾkuɹeɾkuɹə,ad,ˈu,0.8211227658379551,0.9232393710434946,#eɾˈkuɹeɾkuɹə#,0.45565281036549776,1.7630140849048397,477,823,602.033,1506.834,-0.4133520669181659,-2.031723027313658,0.2775099108808335,-0.30992681226684987
b013_173,1,2,e,ɹ_ɾ,eɾkuɹeɾkuɹə,ad,e,1.0401360112129938,1.1812181631416998,#eɾˈkuɹeɾkuɹə#,0.45565281036549776,1.7630140849048397,457,1833,469.523,1924.474,-0.5749970528320256,0.7882562078046457,-0.8135855048030102,0.9164911169904498
b013_173,1,3,u,k_ɹ,eɾkuɹeɾkuɹə,ad,u,1.4029186876010948,1.4889116183004967,#eɾˈkuɹeɾkuɹə#,0.45565281036549776,1.7630140849048397,422,928,499.485,895.336,-0.85787577818128,-1.7385568692072995,-0.5668765708001476,-2.105617145819624
b013_173,2,2,e,ɹ_ɾ,eɾkuɹeɾkuɹə,ad,e,3.027274349297184,3.15681092887025,#eɾˈkuɹeɾkuɹə#,2.555565672738658,3.6651809015343604,452,1813,471.804,1857.312,-0.6154082993104906,0.732415034832006,-0.7948036117898429,0.7192669982164367
b013_173,2,3,u,k_ɹ,eɾkuɹeɾkuɹə,ad,u,3.360892143858006,3.4366588224762147,#eɾˈkuɹeɾkuɹə#,2.555565672738658,3.6651809015343604,398,845,479.65,860.415,-1.0518497612779116,-1.9702977370437542,-0.7301991696235502,-2.2081641731819315
b013_173,1,2,e,r_ɾ,ɪɾkʊreɾkʊɹ,sr,e,1.027725374616858,1.1812426792245097,ɪɾkˈʊreɾkʊɹ,0.4546942403017269,1.7364712719970699,461,1850,472.875,1911.615,-0.5426680556492537,0.8357212048313895,-0.7859849325188639,0.8787301071438846
b013_173,1,3,ʊ,k_ɹ,ɪɾkʊreɾkʊɹ,sr,ʊ,1.4026793557189297,1.4845692026461288,ɪɾkˈʊreɾkʊɹ,0.4546942403017269,1.7364712719970699,424,893,499.485,895.336,-0.8417112795898941,-1.8362789219094189,-0.5668765708001476,-2.105617145819624
b013_173,2,2,e,r_ɾ,ɪɾkʊreɾkʊɹ,sr,e,3.030866186885908,3.158857094521742,ɪɾkˈʊreɾkʊɹ,2.545427703734161,3.6979315107490205,449,1809,471.804,1857.312,-0.6396550471975695,0.7212468002374781,-0.7948036117898429,0.7192669982164367
b013_173,2,3,ʊ,k_ɹ,ɪɾkʊreɾkʊɹ,sr,ʊ,3.363080172585805,3.4361479978397216,ɪɾkˈʊreɾkʊɹ,2.545427703734161,3.6979315107490205,398,845,492.359,934.024,-1.0518497612779116,-1.9702977370437542,-0.625552489086791,-1.9920081599774957
b013_182,1,1,i,c_c,ɐeɲcicəʈɜɾənk,ad,ˈi,2.1011088793285735,2.197557399330459,#ɐeɲˈcicəʈɜɾənk#,1.7213181614294097,3.2110411216371726,460,2032,397.254,2036.018,-0.5507503049449466,1.3438758788824106,-1.408652855161894,1.2440448989583561
b013_182,1,2,ə,c_ʈ,ɐeɲcicəʈɜɾənk,ad,ə,2.4072280949867326,2.493891982524659,#ɐeɲˈcicəʈɜɾənk#,1.7213181614294097,3.2110411216371726,609,1745,496.936,1746.834,0.6535048401133081,0.5425550467250312,-0.5878651921462963,0.3948435713691812
b013_182,1,3,ɜ,ʈ_ɾ,ɐeɲcicəʈɜɾənk,ad,ɜ,2.583351479338002,2.731518770935102,#ɐeɲˈcicəʈɜɾənk#,1.7213181614294097,3.2110411216371726,589,1532,572.868,1432.041,0.49185985419944844,-0.05215344543358137,0.037363523450305525,-0.5295596926972238
b013_182,1,4,ə,ɾ_n,ɐeɲcicəʈɜɾənk,ad,ə,2.774850714704065,2.8447409465894897,#ɐeɲˈcicəʈɜɾənk#,1.7213181614294097,3.2110411216371726,526,1554,509.712,1516.482,-0.017321851429209615,0.009271844836322268,-0.48266682952629175,-0.2815950428446817
b013_182,2,2,ə,c_ʈ,ɐeɲcicəʈɜɾənk,ad,ə,5.267205487563986,5.353619479679126,#ɐeɲˈcicəʈɜɾənk#,4.5461444713901225,5.981183389630052,608,1758,620.067,1774.349,0.6454225908176152,0.5788518091572469,0.4260029659441678,0.4756425593097866
b013_182,2,3,ɜ,ʈ_ɾ,ɐeɲcicəʈɜɾənk,ad,ɜ,5.435783603329585,5.561863034448395,#ɐeɲˈcicəʈɜɾənk#,4.5461444713901225,5.981183389630052,587,1529,571.887,1466.112,0.4756953556080625,-0.06052962137947732,0.029285909664282062,-0.42950872711029336
b013_182,2,4,ə,ɾ_n,ɐeɲcicəʈɜɾənk,ad,ə,5.594445359344267,5.693608956853443,#ɐeɲˈcicəʈɜɾənk#,4.5461444713901225,5.981183389630052,524,1576,509.665,1559.737,-0.033486350020595586,0.07069713510622591,-0.48305383039065747,-0.1545748639106125
b013_182,1,1,ɪ,c_c,ɐɲcɪcɛʈɐɾənk,sr,ɪ,2.0974044219861794,2.198726944670418,ˈɐɲcɪcɛʈɐɾənk,1.7198334176685666,3.1737067418139446,468,2034,397.254,2036.018,-0.4860923105794028,1.3494599961796745,-1.408652855161894,1.2440448989583561
b013_182,1,2,ɛ,c_ʈ,ɐɲcɪcɛʈɐɾənk,sr,ɛ,2.4063332574269034,2.492341088492218,ˈɐɲcɪcɛʈɐɾənk,1.7198334176685666,3.1737067418139446,568,1752,496.936,1746.834,0.32213261898989576,0.5620994572654551,-0.5878651921462963,0.3948435713691812
b013_182,1,3,ɐ,ʈ_ɾ,ɐɲcɪcɛʈɐɾənk,sr,ɐ,2.5827553360979425,2.7270265343734974,ˈɐɲcɪcɛʈɐɾənk,1.7198334176685666,3.1737067418139446,589,1532,572.868,1432.041,0.49185985419944844,-0.05215344543358137,0.037363523450305525,-0.5295596926972238
b013_182,1,4,ə,ɾ_n,ɐɲcɪcɛʈɐɾənk,sr,ə,2.7697397280652236,2.853176954245776,ˈɐɲcɪcɛʈɐɾənk,1.7198334176685666,3.1737067418139446,524,1560,509.712,1516.482,-0.033486350020595586,0.02602419672811417,-0.48266682952629175,-0.2815950428446817
b013_182,2,2,ɛ,c_ʈ,ɐɲcɪcɛʈɐɾənk,sr,ɛ,5.265005782819829,5.338085199527232,ˈɐɲcɪcɛʈɐɾənk,4.545879733619149,6.043601693894167,555,1779,505.942,1795.64,0.21706337814588694,0.6374850407785186,-0.5137092392850123,0.5381645019680985
b013_182,2,3,ɐ,ʈ_ɾ,ɐɲcɪcɛʈɐɾənk,sr,ɐ,5.4341432557066085,5.559891311831629,ˈɐɲcɪcɛʈɐɾənk,4.545879733619149,6.043601693894167,587,1529,571.887,1466.112,0.4756953556080625,-0.06052962137947732,0.029285909664282062,-0.42950872711029336
b013_182,2,4,ə,ɾ_n,ɐɲcɪcɛʈɐɾənk,sr,ə,5.592824806605952,5.679738904221775,ˈɐɲcɪcɛʈɐɾənk,4.545879733619149,6.043601693894167,527,1601,514.935,1524.556,-0.009239602133516631,0.1404986013220255,-0.4396603292160007,-0.2578853925218593
b013_185,1,1,ɐ,ŋ_p,ɐkŋɐpɐkŋɐpɐɾənk,ad,ˈɐ,2.033826657580412,2.14915661119939,#ɐkˈŋɐpɐkŋɐpɐɾənk#,1.77359496736323,3.2654914186651403,759,1377,762.953,1371.245,1.8658422344672558,-0.48492253597153884,1.602534997982517,-0.7080897770452913
